state,to_move,layer,P(X wins),P(O wins),P(draws)
XOO.XXXOO,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.O.,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.XXX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX.XO,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX..O,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XX...,O,5,0.8333333333,0.0000000000,0.1666666667
XOOOXOXXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOX.XXO,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOX.XX.,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOX.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOX.X..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XOXXO,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.XOXX.,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.XOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XOX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOO.X.XOX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X.XXO,O,7,0.0000000000,0.5000000000,0.5000000000
XOO.X.X.O,X,6,0.5000000000,0.1666666667,0.3333333333
XOO.X.X..,O,5,0.7500000000,0.0833333333,0.1666666667
XOOOX..XX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOX..X.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XO.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XO.X.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO.X.OXX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.OX.,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X..XO,X,6,0.3333333333,0.3333333333,0.3333333333
XOO.X..X.,O,5,0.6666666667,0.1666666667,0.1666666667
XOO.X...X,O,5,1.0000000000,0.0000000000,0.0000000000
XOO.X....,X,4,0.8333333333,0.0666666667,0.1000000000
XO.OXXOXO,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OXXOX.,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXXO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXXO..,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OXXXOO,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.O.,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXXX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXX.XO,O,7,0.0000000000,0.0000000000,1.0000000000
XO.OXX..O,X,6,0.3333333333,0.0000000000,0.6666666667
XO.OXX...,O,5,0.6666666667,0.0000000000,0.3333333333
XO.OXOXXO,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.XOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.XXO,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OX.X.O,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OX.X..,O,5,0.8333333333,0.0000000000,0.1666666667
XO.OXO.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXO.X.,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.OXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.OX.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OX..XO,X,6,0.3333333333,0.0000000000,0.6666666667
XO.OX..X.,O,5,0.6666666667,0.0000000000,0.3333333333
XO.OX...X,O,5,1.0000000000,0.0000000000,0.0000000000
XO.OX....,X,4,0.8000000000,0.0000000000,0.2000000000
XO..XOXOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOXO.,X,6,1.0000000000,0.0000000000,0.0000000000
XO..XOXXO,O,7,0.5000000000,0.5000000000,0.0000000000
XO..XOX.O,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XOX..,O,5,0.9166666667,0.0833333333,0.0000000000
XO..XOOXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOOX.,X,6,0.6666666667,0.0000000000,0.3333333333
XO..XO.XO,X,6,0.3333333333,0.3333333333,0.3333333333
XO..XO.X.,O,5,0.6666666667,0.1666666667,0.1666666667
XO..XO..X,O,5,1.0000000000,0.0000000000,0.0000000000
XO..XO...,X,4,0.8333333333,0.0666666667,0.1000000000
XO..XXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XXOO.,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XXOXO,O,7,0.5000000000,0.0000000000,0.5000000000
XO..XXO.O,X,6,0.5000000000,0.1666666667,0.3333333333
XO..XXO..,O,5,0.7500000000,0.0833333333,0.1666666667
XO..X.OXO,X,6,0.3333333333,0.0000000000,0.6666666667
XO..X.OX.,O,5,0.6666666667,0.0000000000,0.3333333333
XO..X.O.X,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X.O..,X,4,0.7333333333,0.0666666667,0.2000000000
XO..XXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XX.OO,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XX.O.,O,5,0.9166666667,0.0833333333,0.0000000000
XO..X.XOO,X,6,1.0000000000,0.0000000000,0.0000000000
XO..X.XO.,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X..OX,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X..O.,X,4,0.9333333333,0.0666666667,0.0000000000
XO..XX..O,O,5,0.5833333333,0.0833333333,0.3333333333
XO..X.X.O,O,5,0.7500000000,0.0833333333,0.1666666667
XO..X..XO,O,5,0.3333333333,0.1666666667,0.5000000000
XO..X...O,X,4,0.5666666667,0.1333333333,0.3000000000
XO..X....,O,3,0.7833333333,0.0666666667,0.1500000000
XOOOOXXXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOOXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXXO,X,8,0.0000000000,0.0000000000,1.0000000000
XOOO.XXX.,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOOXX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXOX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.XX..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.OXXXO,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.OXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.OXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OXX.X,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OXX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOO..XXOX,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XXO.,X,6,0.8333333333,0.1666666667,0.0000000000
XOO..XXXO,O,7,0.5000000000,0.0000000000,0.5000000000
XOO..XX.O,X,6,0.6666666667,0.0000000000,0.3333333333
XOO..XX..,O,5,0.7500000000,0.0833333333,0.1666666667
XOOOOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XOXX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.X.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.OXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OX.XX,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OX.X.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..XOXX,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XOX.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X.XO,X,6,0.6666666667,0.0000000000,0.3333333333
XOO..X.X.,O,5,0.6666666667,0.1666666667,0.1666666667
XOOO.X..X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.OX..X,X,6,0.3333333333,0.6666666667,0.0000000000
XOO..XO.X,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X.OX,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X..X,O,5,0.6666666667,0.3333333333,0.0000000000
XOO..X...,X,4,0.7333333333,0.1666666667,0.1000000000
XO.OOXXXO,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OOXXX.,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OOXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
XO.OOXX.X,O,7,0.5000000000,0.5000000000,0.0000000000
XO.OOXX..,X,6,0.3333333333,0.3333333333,0.3333333333
XO.O.XXOX,O,7,0.5000000000,0.5000000000,0.0000000000
XO.O.XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O.XXXO,O,7,0.0000000000,0.0000000000,1.0000000000
XO.O.XX.O,X,6,0.3333333333,0.0000000000,0.6666666667
XO.O.XX..,O,5,0.5000000000,0.1666666667,0.3333333333
XO.OOXOXX,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OOX.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OOX.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.O.XOXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.XOX.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.O.X.XO,X,6,0.0000000000,0.0000000000,1.0000000000
XO.O.X.X.,O,5,0.5000000000,0.0000000000,0.5000000000
XO.OOX..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.XO.X,X,6,1.0000000000,0.0000000000,0.0000000000
XO.O.X.OX,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.X..X,O,5,0.9166666667,0.0833333333,0.0000000000
XO.O.X...,X,4,0.6333333333,0.0666666667,0.3000000000
XO..OXXO.,X,6,0.0000000000,1.0000000000,0.0000000000
XO..OXXXO,O,7,0.5000000000,0.0000000000,0.5000000000
XO..OXX.O,X,6,0.5000000000,0.1666666667,0.3333333333
XO..OXX..,O,5,0.4166666667,0.4166666667,0.1666666667
XO..OXOXX,O,7,0.5000000000,0.5000000000,0.0000000000
XO..OXOX.,X,6,0.3333333333,0.3333333333,0.3333333333
XO..OX.XO,X,6,0.3333333333,0.0000000000,0.6666666667
XO..OX.X.,O,5,0.5000000000,0.1666666667,0.3333333333
XO..OXO.X,X,6,0.5000000000,0.5000000000,0.0000000000
XO..OX.OX,X,6,0.0000000000,1.0000000000,0.0000000000
XO..OX..X,O,5,0.4166666667,0.5833333333,0.0000000000
XO..OX...,X,4,0.3666666667,0.4333333333,0.2000000000
XO...XOXO,X,6,0.3333333333,0.0000000000,0.6666666667
XO...XOX.,O,5,0.5000000000,0.1666666667,0.3333333333
XO...XOOX,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XO.X,O,5,0.7500000000,0.2500000000,0.0000000000
XO...XO..,X,4,0.5666666667,0.2333333333,0.2000000000
XO...XXOO,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XXO.,O,5,0.5833333333,0.4166666667,0.0000000000
XO...X.OX,O,5,0.5833333333,0.4166666667,0.0000000000
XO...X.O.,X,4,0.6000000000,0.4000000000,0.0000000000
XO...XX.O,O,5,0.5833333333,0.0833333333,0.3333333333
XO...X.XO,O,5,0.3333333333,0.0000000000,0.6666666667
XO...X..O,X,4,0.4666666667,0.1333333333,0.4000000000
XO...X...,O,3,0.5611111111,0.2388888889,0.2000000000
XOOO..XXX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO..XX.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.O.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.O.XX.,X,6,1.0000000000,0.0000000000,0.0000000000
XOO..OXXX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OXX.,X,6,0.8333333333,0.1666666667,0.0000000000
XOO...XXO,X,6,0.5000000000,0.1666666667,0.3333333333
XOO...XX.,O,5,0.7500000000,0.0833333333,0.1666666667
XOOO..X.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.O.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOO..OX.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO...XOX,X,6,0.8333333333,0.1666666667,0.0000000000
XOO...X.X,O,5,0.9166666667,0.0833333333,0.0000000000
XOO...X..,X,4,0.8333333333,0.0666666667,0.1000000000
XO.OO.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OO.XX.,X,6,0.5000000000,0.1666666667,0.3333333333
XO.O.OXXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.OXX.,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O..XXO,X,6,0.3333333333,0.0000000000,0.6666666667
XO.O..XX.,O,5,0.5833333333,0.0833333333,0.3333333333
XO.OO.X.X,X,6,0.5000000000,0.5000000000,0.0000000000
XO.O.OX.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O..XOX,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O..X.X,O,5,0.7500000000,0.2500000000,0.0000000000
XO.O..X..,X,4,0.6333333333,0.1666666667,0.2000000000
XO..OOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OOXX.,X,6,0.8333333333,0.1666666667,0.0000000000
XO..O.XXO,X,6,0.6666666667,0.0000000000,0.3333333333
XO..O.XX.,O,5,0.7500000000,0.0833333333,0.1666666667
XO..OOX.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO..O.XOX,X,6,0.0000000000,1.0000000000,0.0000000000
XO..O.X.X,O,5,0.5000000000,0.5000000000,0.0000000000
XO..O.X..,X,4,0.5833333333,0.3166666667,0.1000000000
XO...OXXO,X,6,0.8333333333,0.1666666667,0.0000000000
XO...OXX.,O,5,0.8333333333,0.1666666667,0.0000000000
XO...OXOX,X,6,0.8333333333,0.1666666667,0.0000000000
XO...OX.X,O,5,0.8333333333,0.1666666667,0.0000000000
XO...OX..,X,4,0.8666666667,0.1333333333,0.0000000000
XO....XOX,O,5,0.5833333333,0.4166666667,0.0000000000
XO....XO.,X,4,0.7500000000,0.2500000000,0.0000000000
XO....XXO,O,5,0.5833333333,0.0833333333,0.3333333333
XO....X.O,X,4,0.7333333333,0.0666666667,0.2000000000
XO....X..,O,3,0.7333333333,0.1666666667,0.1000000000
XOOO...XX,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.O..XX,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..O.XX,X,6,1.0000000000,0.0000000000,0.0000000000
XOO...OXX,X,6,0.6666666667,0.3333333333,0.0000000000
XOO....XX,O,5,0.8333333333,0.1666666667,0.0000000000
XOO....X.,X,4,0.7333333333,0.1666666667,0.1000000000
XO.OO..XX,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.O.XX,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O..OXX,X,6,1.0000000000,0.0000000000,0.0000000000
XO.O...XX,O,5,0.9166666667,0.0833333333,0.0000000000
XO.O...X.,X,4,0.6333333333,0.0666666667,0.3000000000
XO..OO.XX,X,6,0.5000000000,0.1666666667,0.3333333333
XO..O.OXX,X,6,0.3333333333,0.3333333333,0.3333333333
XO..O..XX,O,5,0.5833333333,0.2500000000,0.1666666667
XO..O..X.,X,4,0.5333333333,0.1666666667,0.3000000000
XO...OOXX,X,6,0.6666666667,0.0000000000,0.3333333333
XO...O.XX,O,5,0.7500000000,0.0833333333,0.1666666667
XO...O.X.,X,4,0.6666666667,0.1333333333,0.2000000000
XO....OXX,O,5,0.6666666667,0.1666666667,0.1666666667
XO....OX.,X,4,0.5000000000,0.1000000000,0.4000000000
XO.....XO,X,4,0.4333333333,0.0666666667,0.5000000000
XO.....X.,O,3,0.5833333333,0.1166666667,0.3000000000
XOO.....X,X,4,0.8333333333,0.1666666667,0.0000000000
XO.O....X,X,4,0.8666666667,0.1333333333,0.0000000000
XO..O...X,X,4,0.4000000000,0.5000000000,0.1000000000
XO...O..X,X,4,0.7666666667,0.1333333333,0.1000000000
XO....O.X,X,4,0.7333333333,0.1666666667,0.1000000000
XO.....OX,X,4,0.6666666667,0.3333333333,0.0000000000
XO......X,O,3,0.7111111111,0.2388888889,0.0500000000
XO.......,X,2,0.6428571429,0.1857142857,0.1714285714
XXOOXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
XXOOXOXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XXOOXOX.O,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
XXOOXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOXO..X,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOXO...,X,6,0.8333333333,0.1666666667,0.0000000000
XXOOXXOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XXOOXXOO.,X,8,1.0000000000,0.0000000000,0.0000000000
XXOOXXOXO,O,9,1.0000000000,0.0000000000,0.0000000000
XXOOXXO.O,X,8,1.0000000000,0.0000000000,0.0000000000
XXOOXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOX.O..,X,6,1.0000000000,0.0000000000,0.0000000000
XXOOXXXOO,O,9,0.0000000000,0.0000000000,1.0000000000
XXOOXX.OO,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOXX.O.,O,7,0.5000000000,0.0000000000,0.5000000000
XXOOX.XOO,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOX.XO.,O,7,0.5000000000,0.0000000000,0.5000000000
XXOOX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOX..O.,X,6,0.6666666667,0.0000000000,0.3333333333
XXOOXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XXOOX.X.O,O,7,0.0000000000,0.5000000000,0.5000000000
XXOOX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
XXOOX...O,X,6,0.5000000000,0.1666666667,0.3333333333
XXOOX....,O,5,0.7500000000,0.0833333333,0.1666666667
XXOOOXXOX,O,9,0.0000000000,0.0000000000,1.0000000000
XXOOOXXO.,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOOXXXO,O,9,0.0000000000,0.0000000000,1.0000000000
XXOOOXX.O,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOOXX..,O,7,0.0000000000,0.0000000000,1.0000000000
XXOOOXOX.,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOOX.XO,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOOX.X.,O,7,0.0000000000,0.5000000000,0.5000000000
XXOOOXO.X,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOOX.OX,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOOX..X,O,7,0.0000000000,0.5000000000,0.5000000000
XXOOOX...,X,6,0.0000000000,0.3333333333,0.6666666667
XXOO.XOXO,X,8,1.0000000000,0.0000000000,0.0000000000
XXOO.XOX.,O,7,0.5000000000,0.5000000000,0.0000000000
XXOO.XOOX,X,8,1.0000000000,0.0000000000,0.0000000000
XXOO.XO.X,O,7,0.5000000000,0.5000000000,0.0000000000
XXOO.XO..,X,6,0.6666666667,0.3333333333,0.0000000000
XXOO.XXOO,X,8,0.0000000000,0.0000000000,1.0000000000
XXOO.XXO.,O,7,0.0000000000,0.0000000000,1.0000000000
XXOO.X.OX,O,7,0.5000000000,0.0000000000,0.5000000000
XXOO.X.O.,X,6,0.3333333333,0.0000000000,0.6666666667
XXOO.XX.O,O,7,0.0000000000,0.0000000000,1.0000000000
XXOO.X.XO,O,7,0.5000000000,0.0000000000,0.5000000000
XXOO.X..O,X,6,0.3333333333,0.0000000000,0.6666666667
XXOO.X...,O,5,0.3333333333,0.1666666667,0.5000000000
XXOOOOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOO.XXO,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOO.XX.,O,7,0.0000000000,0.5000000000,0.5000000000
XXOOOOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOO.XOX,X,8,0.0000000000,0.0000000000,1.0000000000
XXOOO.X.X,O,7,0.0000000000,0.5000000000,0.5000000000
XXOOO.X..,X,6,0.0000000000,0.3333333333,0.6666666667
XXOO.OXXO,X,8,0.0000000000,1.0000000000,0.0000000000
XXOO.OXX.,O,7,0.0000000000,1.0000000000,0.0000000000
XXOO.OXOX,X,8,1.0000000000,0.0000000000,0.0000000000
XXOO.OX.X,O,7,0.5000000000,0.5000000000,0.0000000000
XXOO.OX..,X,6,0.3333333333,0.6666666667,0.0000000000
XXOO..XOX,O,7,0.5000000000,0.0000000000,0.5000000000
XXOO..XO.,X,6,0.3333333333,0.0000000000,0.6666666667
XXOO..XXO,O,7,0.0000000000,0.5000000000,0.5000000000
XXOO..X.O,X,6,0.0000000000,0.3333333333,0.6666666667
XXOO..X..,O,5,0.1666666667,0.3333333333,0.5000000000
XXOOOO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
XXOOO..XX,O,7,0.0000000000,1.0000000000,0.0000000000
XXOOO..X.,X,6,0.0000000000,0.6666666667,0.3333333333
XXOOXOOXX,O,9,1.0000000000,0.0000000000,0.0000000000
XXOO.OOXX,X,8,1.0000000000,0.0000000000,0.0000000000
XXOO.O.XX,O,7,0.5000000000,0.5000000000,0.0000000000
XXOO.O.X.,X,6,0.5000000000,0.5000000000,0.0000000000
XXOO..OXX,O,7,0.5000000000,0.5000000000,0.0000000000
XXOO..OX.,X,6,0.6666666667,0.3333333333,0.0000000000
XXOO...XO,X,6,0.5000000000,0.1666666667,0.3333333333
XXOO...X.,O,5,0.4166666667,0.4166666667,0.1666666667
XXOOO...X,X,6,0.0000000000,0.6666666667,0.3333333333
XXOO.O..X,X,6,0.6666666667,0.3333333333,0.0000000000
XXOO..O.X,X,6,0.6666666667,0.3333333333,0.0000000000
XXOO...OX,X,6,0.6666666667,0.0000000000,0.3333333333
XXOO....X,O,5,0.5000000000,0.3333333333,0.1666666667
XXOO.....,X,4,0.4333333333,0.2666666667,0.3000000000
XXOXOOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XXOXOOOX.,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXOO.XO,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXOO.X.,O,7,0.0000000000,1.0000000000,0.0000000000
XXOXOOO.X,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXOOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
XXOXOO.OX,X,8,1.0000000000,0.0000000000,0.0000000000
XXOXOO..X,O,7,0.5000000000,0.5000000000,0.0000000000
XXOXOO...,X,6,0.5000000000,0.5000000000,0.0000000000
XXOXO.O..,X,6,0.0000000000,1.0000000000,0.0000000000
XXOXOXOO.,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXOXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
XXOXOX.OO,X,8,1.0000000000,0.0000000000,0.0000000000
XXOXOX.O.,O,7,0.5000000000,0.5000000000,0.0000000000
XXOXO.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XXOXO.OOX,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXO..OX,O,7,0.5000000000,0.5000000000,0.0000000000
XXOXO..O.,X,6,0.6666666667,0.3333333333,0.0000000000
XXOXOXO.O,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXOX..O,O,7,0.5000000000,0.5000000000,0.0000000000
XXOXO.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
XXOXO.OXO,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXO..XO,O,7,0.0000000000,1.0000000000,0.0000000000
XXOXO...O,X,6,0.5000000000,0.5000000000,0.0000000000
XXOXO....,O,5,0.4166666667,0.5833333333,0.0000000000
XXO.OXO..,X,6,0.0000000000,1.0000000000,0.0000000000
XXO.OXXOO,X,8,1.0000000000,0.0000000000,0.0000000000
XXO.OXXO.,O,7,0.5000000000,0.0000000000,0.5000000000
XXO.OXOOX,X,8,0.0000000000,1.0000000000,0.0000000000
XXO.OX.OX,O,7,0.0000000000,0.5000000000,0.5000000000
XXO.OX.O.,X,6,0.3333333333,0.3333333333,0.3333333333
XXO.OXX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XXO.OXOXO,X,8,0.0000000000,1.0000000000,0.0000000000
XXO.OX.XO,O,7,0.0000000000,0.5000000000,0.5000000000
XXO.OX..O,X,6,0.3333333333,0.3333333333,0.3333333333
XXO.OX...,O,5,0.1666666667,0.5000000000,0.3333333333
XXO.OOXXO,X,8,0.0000000000,1.0000000000,0.0000000000
XXO.OOXX.,O,7,0.0000000000,1.0000000000,0.0000000000
XXO.OOXOX,X,8,1.0000000000,0.0000000000,0.0000000000
XXO.OOX.X,O,7,0.5000000000,0.5000000000,0.0000000000
XXO.OOX..,X,6,0.5000000000,0.5000000000,0.0000000000
XXO.O.XOX,O,7,0.5000000000,0.0000000000,0.5000000000
XXO.O.XO.,X,6,0.6666666667,0.0000000000,0.3333333333
XXO.O.XXO,O,7,0.0000000000,0.5000000000,0.5000000000
XXO.O.X.O,X,6,0.5000000000,0.1666666667,0.3333333333
XXO.O.X..,O,5,0.4166666667,0.2500000000,0.3333333333
XXO.OOOXX,X,8,0.0000000000,1.0000000000,0.0000000000
XXO.OO.XX,O,7,0.0000000000,1.0000000000,0.0000000000
XXO.OO.X.,X,6,0.0000000000,1.0000000000,0.0000000000
XXO.O.OX.,X,6,0.0000000000,1.0000000000,0.0000000000
XXO.O..XO,X,6,0.0000000000,0.6666666667,0.3333333333
XXO.O..X.,O,5,0.0000000000,0.8333333333,0.1666666667
XXO.OO..X,X,6,0.3333333333,0.6666666667,0.0000000000
XXO.O.O.X,X,6,0.0000000000,1.0000000000,0.0000000000
XXO.O..OX,X,6,0.3333333333,0.3333333333,0.3333333333
XXO.O...X,O,5,0.1666666667,0.6666666667,0.1666666667
XXO.O....,X,4,0.2333333333,0.5666666667,0.2000000000
XXOXXOOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XXOXXOOO.,X,8,1.0000000000,0.0000000000,0.0000000000
XXOXXOO.O,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXXOO..,O,7,0.5000000000,0.5000000000,0.0000000000
XXOX.OOXO,X,8,0.0000000000,1.0000000000,0.0000000000
XXOX.OOX.,O,7,0.0000000000,1.0000000000,0.0000000000
XXOX.OOOX,X,8,1.0000000000,0.0000000000,0.0000000000
XXOX.OO.X,O,7,0.5000000000,0.5000000000,0.0000000000
XXOX.OO..,X,6,0.3333333333,0.6666666667,0.0000000000
XXOXXO.OO,X,8,0.0000000000,1.0000000000,0.0000000000
XXOXXO.O.,O,7,0.5000000000,0.5000000000,0.0000000000
XXOX.OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XXOX.O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XXOX.O.O.,X,6,0.8333333333,0.1666666667,0.0000000000
XXOX.O..O,X,6,0.0000000000,1.0000000000,0.0000000000
XXOX.O...,O,5,0.4166666667,0.5833333333,0.0000000000
